,fscore,num_signal,2024-07-31 00:00:00,2024-07-30 00:00:00,2024-07-29 00:00:00,2024-07-26 00:00:00,2024-07-23 00:00:00
subindex_signal,,,1.0,0.0,1.0,2.0,1.0
subindex_status,,,0.0,0.0,0.0,0.0,0.0
subindex_valuation,,,0.0,0.0,0.0,0.0,0.0
composite_index,0.5050900548147278,337.0,1.0,0.0,1.0,2.0,1.0
